Using cuDNN version 5110 on context None
Preallocating 3656/12189 Mb (0.300000) on cuda0
Mapped name None to device cuda0: TITAN X (Pascal) (0000:02:00.0)
current save dir  /home/guoyuyu/results/youtube/TS_mean_Double_initts_LSTM_NoBN_tem3_ffts2mu_OptRes/save_dir/
/home/guoyuyu/results/youtube/TS_mean_Double_initts_LSTM_NoBN_tem3_ffts2mu_OptRes/save_dir/ already exists!
erasing everything in  /home/guoyuyu/results/youtube/TS_mean_Double_initts_LSTM_NoBN_tem3_ffts2mu_OptRes/save_dir/
saving model config into /home/guoyuyu/results/youtube/TS_mean_Double_initts_LSTM_NoBN_tem3_ffts2mu_OptRes/save_dir/model_config.pkl
Model Type: attention
Dataset: youtube2text
Command: train_model.py
training an attention model
/home/guoyuyu/code/code_by_myself/video_caption/TS_LSTM/model_deepRNN.py:15: UserWarning: Feeding context to output directly seems to hurt.
  warnings.warn('Feeding context to output directly seems to hurt.')
Loading data
loading youtube2text opt_res features
uneven minibath chunking, overall 64, last one 12
uneven minibath chunking, overall 200, last one 91
uneven minibath chunking, overall 200, last one 168
init params
<bound method OrderedDict.keys of OrderedDict([('Wemb', Wemb), ('ff_init_tslstm_hid_W', ff_init_tslstm_hid_W), ('ff_init_tslstm_hid_b', ff_init_tslstm_hid_b), ('ff_init_tslstm_mem_W', ff_init_tslstm_mem_W), ('ff_init_tslstm_mem_b', ff_init_tslstm_mem_b), ('ts_lstm_W', ts_lstm_W), ('ts_lstm_U', ts_lstm_U), ('ts_lstm_b', ts_lstm_b), ('ff_ts2mu_W', ff_ts2mu_W), ('ff_ts2mu_b', ff_ts2mu_b), ('tu_lstm_W', tu_lstm_W), ('tu_lstm_U', tu_lstm_U), ('tu_lstm_b', tu_lstm_b), ('mu_lstm_W', mu_lstm_W), ('mu_lstm_V', mu_lstm_V), ('mu_lstm_U', mu_lstm_U), ('mu_lstm_b', mu_lstm_b), ('ff_logit_lstm_W', ff_logit_lstm_W), ('ff_logit_lstm_b', ff_logit_lstm_b)])>
buliding sampler
Building f_init... Done
building f_next...
Done
building f_log_probs
compute grad
build train fns
compilation took 30.6006 sec
Optimization
Epoch  0
Sample ( 3 )  :  a man is playing
Truth  4 :  two boys are trying to communicate about kicking a soccer ball
Sample ( 4 )  :  a man is playing
Truth  5 :  a dog shaking his tail
Sample ( 5 )  :  a man is playing
Truth  6 :  animal is playing
Sample ( 6 )  :  a man is playing
Truth  7 :  a dog and a child are playing
Sample ( 7 )  :  a man is playing
Truth  8 :  an excited puppy is sitting and whimpering on the stairs
Sample ( 8 )  :  a man is playing
Truth  9 :  the boy is playing guitar
Sample ( 9 )  :  a man is playing
------------- sampling from valid ----------
Truth  0 :  the dog is running and is being hit by a obstacle
Sample ( 0 )  :  a man is playing
Truth  1 :  the boy danced on a park bench
Sample ( 1 )  :  a man is playing
Truth  2 :  a man gets shot on his horse
Sample ( 2 )  :  a man is playing
Truth  3 :  the mouse is eating
Sample ( 3 )  :  a man is playing
Truth  4 :  someone is shooting at a target
Sample ( 4 )  :  a man is playing
Truth  5 :  the man played his guitar
Sample ( 5 )  :  a man is playing
Truth  6 :  one man showing stunt during skating
Sample ( 6 )  :  a man is playing
Truth  7 :  a man pours oil over tomato slices
Sample ( 7 )  :  a man is playing
Truth  8 :  one young man is throwing tennis balls at another
Sample ( 8 )  :  a man is playing
Truth  9 :  a man is driving a toy car in office
Sample ( 9 )  :  a man is playing
Epoch  0 Update  410 Train cost mean so far 36.4396362305 fetching data time spent (sec) 0.117 update time spent (sec) 0.408
Epoch  0 Update  420 Train cost mean so far 34.5616340637 fetching data time spent (sec) 0.103 update time spent (sec) 0.37
Epoch  0 Update  430 Train cost mean so far 37.6150588989 fetching data time spent (sec) 0.106 update time spent (sec) 0.424
Epoch  0 Update  440 Train cost mean so far 36.9706954956 fetching data time spent (sec) 0.109 update time spent (sec) 0.407
Epoch  0 Update  450 Train cost mean so far 38.0341873169 fetching data time spent (sec) 0.101 update time spent (sec) 0.474
Epoch  0 Update  460 Train cost mean so far 41.0317077637 fetching data time spent (sec) 0.102 update time spent (sec) 0.466
Epoch  0 Update  470 Train cost mean so far 41.9260215759 fetching data time spent (sec) 0.108 update time spent (sec) 0.425
Epoch  0 Update  480 Train cost mean so far 40.5356025696 fetching data time spent (sec) 0.101 update time spent (sec) 0.459
Epoch  0 Update  490 Train cost mean so far 38.8420791626 fetching data time spent (sec) 0.104 update time spent (sec) 0.429
Epoch  0 Update  500 Train cost mean so far 41.1670608521 fetching data time spent (sec) 0.093 update time spent (sec) 0.418
------------- sampling from train ----------
Truth  0 :  the person move the pencil very awesome
Sample ( 0 )  :  a man is a
Truth  1 :  a horse is driven by a woman
Sample ( 1 )  :  a man is a
Truth  2 :  a black boar is running in the woods
Sample ( 2 )  :  a man is a
Truth  3 :  a person is dismantling a camera
Sample ( 3 )  :  a man is a
Truth  4 :  cat drinking water
Sample ( 4 )  :  a man is a
Truth  5 :  the man jumped off the building to the street
Sample ( 5 )  :  a man is a
Truth  6 :  the women are dancing
Sample ( 6 )  :  a man is a
Truth  7 :  a chef is slicing a piece of raw fish
Sample ( 7 )  :  a man is a
Truth  8 :  a dog is sitting in a small tub of water and frolicking in it
Sample ( 8 )  :  a man is a
Truth  9 :  he is carateman
Sample ( 9 )  :  a man is a
------------- sampling from valid ----------
Truth  0 :  a baby is playing
Sample ( 0 )  :  a man is a
Truth  1 :  a man plays guitar
Sample ( 1 )  :  a man is a
Truth  2 :  a man is shot on a horse
Sample ( 2 )  :  a man is a
Truth  3 :  the girl wrote on paper while sitting outside
Sample ( 3 )  :  a man is a
Truth  4 :  gelato is like a puppy
Sample ( 4 )  :  a man is a
Truth  5 :  a person is fighting with the lion
Sample ( 5 )  :  a man is a
Truth  6 :  a guy is preparing the chicken roast
Sample ( 6 )  :  a man is a
Truth  7 :  the person is cooking the something
Sample ( 7 )  :  a man is a
Truth  8 :  bullet holes are appearing on a target
Sample ( 8 )  :  a man is a
Truth  9 :  a man is pouring a drink into two cups
Sample ( 9 )  :  a man is a
Epoch  0 Update  510 Train cost mean so far 44.1375350952 fetching data time spent (sec) 0.098 update time spent (sec) 0.47
Epoch  0 Update  520 Train cost mean so far 39.9625549316 fetching data time spent (sec) 0.1 update time spent (sec) 0.402
Epoch  0 Update  530 Train cost mean so far 37.3525733948 fetching data time spent (sec) 0.096 update time spent (sec) 0.434
Epoch  0 Update  540 Train cost mean so far 37.4938392639 fetching data time spent (sec) 0.105 update time spent (sec) 0.403
Epoch  0 Update  550 Train cost mean so far 41.0029945374 fetching data time spent (sec) 0.105 update time spent (sec) 0.504
Epoch  0 Update  560 Train cost mean so far 42.7368583679 fetching data time spent (sec) 0.1 update time spent (sec) 0.426
Epoch  0 Update  570 Train cost mean so far 39.5799751282 fetching data time spent (sec) 0.108 update time spent (sec) 0.396
Epoch  0 Update  580 Train cost mean so far 36.6940765381 fetching data time spent (sec) 0.101 update time spent (sec) 0.356
Epoch  0 Update  590 Train cost mean so far 36.8070983887 fetching data time spent (sec) 0.107 update time spent (sec) 0.458
Epoch  0 Update  600 Train cost mean so far 39.0982284546 fetching data time spent (sec) 0.101 update time spent (sec) 0.449
------------- sampling from train ----------
Truth  0 :  two girls are dancing with funny
Sample ( 0 )  :  a man is
Truth  1 :  the two boys are dancing
Sample ( 1 )  :  a man is
Truth  2 :  a woman is peeling an apple
Sample ( 2 )  :  a man is
Truth  3 :  the man used a sword to slice the boot
Sample ( 3 )  :  a man is
Truth  4 :  the woman is eating
Sample ( 4 )  :  a man is
Truth  5 :  a cat plays the piano
Sample ( 5 )  :  a man is
Truth  6 :  the foxes ate from the pan
Sample ( 6 )  :  a man is
Truth  7 :  a man is trying to make many bubbles
Sample ( 7 )  :  a man is
Truth  8 :  an elephant drawing a picture with paint
Sample ( 8 )  :  a man is
Truth  9 :  one cat is jumping and another is climbing over a barrier
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  a woman making some sort of toy with a piece of paper
Sample ( 0 )  :  a man is
Truth  1 :  a cat performing or playing some sort of game with her master
Sample ( 1 )  :  a man is
Truth  2 :  a woman is petting baby beavers
Sample ( 2 )  :  a man is
Truth  3 :  amazing catch by jamie dalrymple
Sample ( 3 )  :  a man is
Truth  4 :  the jewish man talked into the camera
Sample ( 4 )  :  a man is
Truth  5 :  a fox is walking in the snow
Sample ( 5 )  :  a man is
Truth  6 :  a amazing catch
Sample ( 6 )  :  a man is
Truth  7 :  a man trims fat off of a haunch of meat
Sample ( 7 )  :  a man is
Truth  8 :  a man is folding the paper
Sample ( 8 )  :  a man is
Truth  9 :  the little boy received a couple of shots on the arm
Sample ( 9 )  :  a man is
Epoch  0 Update  610 Train cost mean so far 42.2389831543 fetching data time spent (sec) 0.111 update time spent (sec) 0.526
Epoch  0 Update  620 Train cost mean so far 41.6390609741 fetching data time spent (sec) 0.101 update time spent (sec) 0.522
Epoch  0 Update  630 Train cost mean so far 39.7001495361 fetching data time spent (sec) 0.1 update time spent (sec) 0.482
Epoch  0 Update  640 Train cost mean so far 40.379825592 fetching data time spent (sec) 0.093 update time spent (sec) 0.441
Epoch  0 Update  650 Train cost mean so far 38.5322265625 fetching data time spent (sec) 0.096 update time spent (sec) 0.394
Epoch  0 Update  660 Train cost mean so far 39.3639183044 fetching data time spent (sec) 0.101 update time spent (sec) 0.554
Epoch  0 Update  670 Train cost mean so far 42.266658783 fetching data time spent (sec) 0.1 update time spent (sec) 0.464
Epoch  0 Update  680 Train cost mean so far 41.340511322 fetching data time spent (sec) 0.1 update time spent (sec) 0.425
Epoch  0 Update  690 Train cost mean so far 36.3766937256 fetching data time spent (sec) 0.107 update time spent (sec) 0.491
Epoch  0 Update  700 Train cost mean so far 39.6705169678 fetching data time spent (sec) 0.116 update time spent (sec) 0.448
------------- sampling from train ----------
Truth  0 :  women athletes running a marathon
Sample ( 0 )  :  a man is a
Truth  1 :  gladiators riding on horses and passing througth jungle
Sample ( 1 )  :  a man is a
Truth  2 :  a dog is playing with a stick
Sample ( 2 )  :  a man is a
Truth  3 :  a dog is driving a car
Sample ( 3 )  :  a man is a
Truth  4 :  a wet dog is running around a garden
Sample ( 4 )  :  a man is a
Truth  5 :  someone stirred the rice and milk in the pot
Sample ( 5 )  :  a man is a a
Truth  6 :  a man is trying to slice through a package of ground meat
Sample ( 6 )  :  a man is a a
Truth  7 :  a woman cracks an egg
Sample ( 7 )  :  a man is a a
Truth  8 :  a woman is chopping octopus
Sample ( 8 )  :  a man is a a
Truth  9 :  a cow eats grass
Sample ( 9 )  :  a man is a
------------- sampling from valid ----------
Truth  0 :  two cats playfully fight
Sample ( 0 )  :  a man is a
Truth  1 :  the person is cutting tomato
Sample ( 1 )  :  a man is a a
Truth  2 :  a man is writing
Sample ( 2 )  :  a man is a a
Truth  3 :  a man is doing some skating stunts
Sample ( 3 )  :  a man is a
Truth  4 :  the person is playing drums
Sample ( 4 )  :  a man is a a
Truth  5 :  someone petting a beaver
Sample ( 5 )  :  a man is a a
Truth  6 :  a person eating with hands and spoon
Sample ( 6 )  :  a man is a a
Truth  7 :  a boy trying to walk and dance
Sample ( 7 )  :  a man is a a
Truth  8 :  a man cuts some wood with a knife
Sample ( 8 )  :  a man is a a
Truth  9 :  a man wearing rubber gloves holds a hunting knife perpendicular on a piece of wood and hammers the blade with a wooden stick
Sample ( 9 )  :  a man is a a
Epoch  0 Update  710 Train cost mean so far 38.3199996948 fetching data time spent (sec) 0.103 update time spent (sec) 0.39
Epoch  0 Update  720 Train cost mean so far 37.5295448303 fetching data time spent (sec) 0.104 update time spent (sec) 0.523
Epoch  0 Update  730 Train cost mean so far 36.5633430481 fetching data time spent (sec) 0.105 update time spent (sec) 0.514
Epoch  0 Update  740 Train cost mean so far 36.1890716553 fetching data time spent (sec) 0.094 update time spent (sec) 0.421
Epoch  0 Update  750 Train cost mean so far 37.2965126038 fetching data time spent (sec) 0.092 update time spent (sec) 0.412
Epoch  0 Update  760 Train cost mean so far 38.1038093567 fetching data time spent (sec) 0.094 update time spent (sec) 0.51
This epoch has seen 48780 samples, train cost 40.99
Epoch  1
Epoch  1 Update  770 Train cost mean so far 39.7131213482 fetching data time spent (sec) 0.112 update time spent (sec) 0.504
Epoch  1 Update  780 Train cost mean so far 39.1069585727 fetching data time spent (sec) 0.095 update time spent (sec) 0.472
Epoch  1 Update  790 Train cost mean so far 38.5426378638 fetching data time spent (sec) 0.11 update time spent (sec) 0.452
Epoch  1 Update  800 Train cost mean so far 38.3381800005 fetching data time spent (sec) 0.101 update time spent (sec) 0.428
------------- sampling from train ----------
Truth  0 :  a man is spreading margarine on a tortilla
Sample ( 0 )  :  a man is a
Truth  1 :  he is cutting green onion
Sample ( 1 )  :  a man is a
Truth  2 :  a dog barks and then a lady in a kitchen bows
Sample ( 2 )  :  a man is
Truth  3 :  someone is pouring rice into rice cooker
Sample ( 3 )  :  a man is a
Truth  4 :  a cheetah is chasing a gazelle
Sample ( 4 )  :  a man is
Truth  5 :  someone is using sign language
Sample ( 5 )  :  a man is
Truth  6 :  a stunt men is showing the stunt
Sample ( 6 )  :  a man is
Truth  7 :  using a spoon a woman is stirring a mixture of milk and gelatin powder in a glass
Sample ( 7 )  :  a man is a
Truth  8 :  somebody is cooking
Sample ( 8 )  :  a man is a
Truth  9 :  a hamster is eating something that looks like nuts
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  a baby is smiling and laughing and crawling on the floor
Sample ( 0 )  :  a man is
Truth  1 :  a person stirs a bowl full of food
Sample ( 1 )  :  a man is a
Truth  2 :  a man is cutting a potato in half
Sample ( 2 )  :  a man is a
Truth  3 :  frankenstein is carrying a man over his shoulder
Sample ( 3 )  :  a man is
Truth  4 :  a lady took her dog for a walk
Sample ( 4 )  :  a man is
Truth  5 :  the person is doing the pencil sharping them
Sample ( 5 )  :  a man is a
Truth  6 :  a person is playing the guitar
Sample ( 6 )  :  a man is a
Truth  7 :  a man is taking the knife and cut the vegetable
Sample ( 7 )  :  a man is a
Truth  8 :  kids are playing in a bath tub
Sample ( 8 )  :  a man is
Truth  9 :  two baby beavers moving about in their play pen
Sample ( 9 )  :  a man is
Epoch  1 Update  810 Train cost mean so far 38.2315835404 fetching data time spent (sec) 0.1 update time spent (sec) 0.427
Epoch  1 Update  820 Train cost mean so far 38.5241099186 fetching data time spent (sec) 0.103 update time spent (sec) 0.473
Epoch  1 Update  830 Train cost mean so far 38.1084210187 fetching data time spent (sec) 0.113 update time spent (sec) 0.518
Epoch  1 Update  840 Train cost mean so far 38.2562881452 fetching data time spent (sec) 0.097 update time spent (sec) 0.44
Epoch  1 Update  850 Train cost mean so far 38.0273866254 fetching data time spent (sec) 0.114 update time spent (sec) 0.492
Epoch  1 Update  860 Train cost mean so far 38.0501076061 fetching data time spent (sec) 0.097 update time spent (sec) 0.458
Epoch  1 Update  870 Train cost mean so far 37.9214268043 fetching data time spent (sec) 0.11 update time spent (sec) 0.455
Epoch  1 Update  880 Train cost mean so far 37.1703020806 fetching data time spent (sec) 0.105 update time spent (sec) 0.465
Epoch  1 Update  890 Train cost mean so far 37.3885250406 fetching data time spent (sec) 0.092 update time spent (sec) 0.519
