Using cuDNN version 5110 on context None
Preallocating 3656/12189 Mb (0.300000) on cuda1
Mapped name None to device cuda1: TITAN X (Pascal) (0000:81:00.0)
current save dir  /home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_Dmean_OptRes/save_dir/
/home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_Dmean_OptRes/save_dir/ already exists!
erasing everything in  /home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_Dmean_OptRes/save_dir/
saving model config into /home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_Dmean_OptRes/save_dir/model_config.pkl
Model Type: attention
Dataset: youtube2text
Command: train_model.py
training an attention model
/home/guoyuyu/code/code_by_myself/video_caption/TS_LSTM/model_deepRNN.py:15: UserWarning: Feeding context to output directly seems to hurt.
  warnings.warn('Feeding context to output directly seems to hurt.')
Loading data
loading youtube2text opt_res features
uneven minibath chunking, overall 64, last one 12
uneven minibath chunking, overall 200, last one 91
uneven minibath chunking, overall 200, last one 168
init params
<bound method OrderedDict.keys of OrderedDict([('Wemb', Wemb), ('ts_lstm_W', ts_lstm_W), ('ts_lstm_U', ts_lstm_U), ('ts_lstm_b', ts_lstm_b), ('tu_lstm_W', tu_lstm_W), ('tu_lstm_U', tu_lstm_U), ('tu_lstm_b', tu_lstm_b), ('mu_lstm_W', mu_lstm_W), ('mu_lstm_V', mu_lstm_V), ('mu_lstm_U', mu_lstm_U), ('mu_lstm_b', mu_lstm_b), ('ff_logit_lstm_W', ff_logit_lstm_W), ('ff_logit_lstm_b', ff_logit_lstm_b)])>
buliding sampler
Building f_init... Done
building f_next...
Done
building f_log_probs
compute grad
build train fns
compilation took 26.7882 sec
Optimization
Epoch  0
Truth  2 :  a man put coffee in a mug
Sample ( 2 )  :  a man is
Truth  3 :  a person makes french fries
Sample ( 3 )  :  a man is
Truth  4 :  someone playing something
Sample ( 4 )  :  a man is
Truth  5 :  a man draws a four sided shape on a screen and then puts an x inside of it
Sample ( 5 )  :  a man is
Truth  6 :  two women are dancing
Sample ( 6 )  :  a man is
Truth  7 :  an indian woman is dancing
Sample ( 7 )  :  a man is
Truth  8 :  kitties are playing
Sample ( 8 )  :  a man is
Truth  9 :  a man is interviewing on television
Sample ( 9 )  :  a man is
Epoch  0 Update  310 Train cost mean so far 42.7688903809 fetching data time spent (sec) 0.101 update time spent (sec) 0.5
Epoch  0 Update  320 Train cost mean so far 42.2025947571 fetching data time spent (sec) 0.107 update time spent (sec) 0.511
Epoch  0 Update  330 Train cost mean so far 37.1453285217 fetching data time spent (sec) 0.106 update time spent (sec) 0.431
Epoch  0 Update  340 Train cost mean so far 39.6929931641 fetching data time spent (sec) 0.113 update time spent (sec) 0.483
Epoch  0 Update  350 Train cost mean so far 38.5810546875 fetching data time spent (sec) 0.104 update time spent (sec) 0.585
Epoch  0 Update  360 Train cost mean so far 39.5554771423 fetching data time spent (sec) 0.11 update time spent (sec) 0.41
Epoch  0 Update  370 Train cost mean so far 40.6114387512 fetching data time spent (sec) 0.109 update time spent (sec) 0.472
Epoch  0 Update  380 Train cost mean so far 43.3339729309 fetching data time spent (sec) 0.115 update time spent (sec) 0.569
Epoch  0 Update  390 Train cost mean so far 44.1524925232 fetching data time spent (sec) 0.098 update time spent (sec) 0.523
Epoch  0 Update  400 Train cost mean so far 39.294342041 fetching data time spent (sec) 0.113 update time spent (sec) 0.491
------------- sampling from train ----------
Truth  0 :  a cat search a box
Sample ( 0 )  :  a man is playing
Truth  1 :  a pitcher is being filled with water
Sample ( 1 )  :  a man is playing
Truth  2 :  two puppies are playing with a piece of paper
Sample ( 2 )  :  a man is playing
Truth  3 :  a plane appears to fly out of the ocean
Sample ( 3 )  :  a man is playing
Truth  4 :  two boys are trying to communicate about kicking a soccer ball
Sample ( 4 )  :  a man is playing
Truth  5 :  a dog shaking his tail
Sample ( 5 )  :  a man is playing
Truth  6 :  animal is playing
Sample ( 6 )  :  a man is playing
Truth  7 :  a dog and a child are playing
Sample ( 7 )  :  a man is playing
Truth  8 :  an excited puppy is sitting and whimpering on the stairs
Sample ( 8 )  :  a man is playing
Truth  9 :  the boy is playing guitar
Sample ( 9 )  :  a man is playing
------------- sampling from valid ----------
Truth  0 :  a hamster is playing with the vacuum cleaner
Sample ( 0 )  :  a man is playing
Truth  1 :  rat is looking nice
Sample ( 1 )  :  a man is playing
Truth  2 :  a reverent is speaking
Sample ( 2 )  :  a man is playing
Truth  3 :  a woman is playing a flute
Sample ( 3 )  :  a man is playing
Truth  4 :  the man is playing the guitar
Sample ( 4 )  :  a man is playing
Truth  5 :  a chef is peeling the stalk of a broccoli
Sample ( 5 )  :  a woman is slicing
Truth  6 :  a man sits at a table and consumes lots of food
Sample ( 6 )  :  a man is playing
Truth  7 :  a man is dancing
Sample ( 7 )  :  a man is playing
Truth  8 :  someone is playing with a bunny
Sample ( 8 )  :  a man is playing
Truth  9 :  two boys playing cricket
Sample ( 9 )  :  a man is playing
Epoch  0 Update  410 Train cost mean so far 35.4294548035 fetching data time spent (sec) 0.129 update time spent (sec) 0.457
Epoch  0 Update  420 Train cost mean so far 33.6505737305 fetching data time spent (sec) 0.109 update time spent (sec) 0.464
Epoch  0 Update  430 Train cost mean so far 36.8998260498 fetching data time spent (sec) 0.1 update time spent (sec) 0.407
Epoch  0 Update  440 Train cost mean so far 35.8605651855 fetching data time spent (sec) 0.114 update time spent (sec) 0.4
Epoch  0 Update  450 Train cost mean so far 37.0750999451 fetching data time spent (sec) 0.11 update time spent (sec) 0.481
Epoch  0 Update  460 Train cost mean so far 40.1152000427 fetching data time spent (sec) 0.108 update time spent (sec) 0.462
Epoch  0 Update  470 Train cost mean so far 40.8726959229 fetching data time spent (sec) 0.118 update time spent (sec) 0.474
Epoch  0 Update  480 Train cost mean so far 39.7649803162 fetching data time spent (sec) 0.107 update time spent (sec) 0.483
Epoch  0 Update  490 Train cost mean so far 37.8500099182 fetching data time spent (sec) 0.113 update time spent (sec) 0.475
Epoch  0 Update  500 Train cost mean so far 39.8583335876 fetching data time spent (sec) 0.111 update time spent (sec) 0.475
------------- sampling from train ----------
Truth  0 :  the person move the pencil very awesome
Sample ( 0 )  :  a man is slicing
Truth  1 :  a horse is driven by a woman
Sample ( 1 )  :  a man is a
Truth  2 :  a black boar is running in the woods
Sample ( 2 )  :  a man is a
Truth  3 :  a person is dismantling a camera
Sample ( 3 )  :  a person is slicing
Truth  4 :  cat drinking water
Sample ( 4 )  :  a man is a
Truth  5 :  the man jumped off the building to the street
Sample ( 5 )  :  a man is
Truth  6 :  the women are dancing
Sample ( 6 )  :  a dog is a
Truth  7 :  a chef is slicing a piece of raw fish
Sample ( 7 )  :  a person is slicing
Truth  8 :  a dog is sitting in a small tub of water and frolicking in it
Sample ( 8 )  :  a cat is a
Truth  9 :  he is carateman
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  two persons are in the bar
Sample ( 0 )  :  a man is
Truth  1 :  the dog is eating watermelon
Sample ( 1 )  :  a cat is a
Truth  2 :  a man put coffee in a mug
Sample ( 2 )  :  a person is slicing
Truth  3 :  a person makes french fries
Sample ( 3 )  :  a person is slicing
Truth  4 :  someone playing something
Sample ( 4 )  :  a man is a
Truth  5 :  a man draws a four sided shape on a screen and then puts an x inside of it
Sample ( 5 )  :  a man is
Truth  6 :  two women are dancing
Sample ( 6 )  :  a man is
Truth  7 :  an indian woman is dancing
Sample ( 7 )  :  a man is
Truth  8 :  kitties are playing
Sample ( 8 )  :  a dog is a
Truth  9 :  a man is interviewing on television
Sample ( 9 )  :  a man is
Epoch  0 Update  510 Train cost mean so far 42.4403076172 fetching data time spent (sec) 0.114 update time spent (sec) 0.608
Epoch  0 Update  520 Train cost mean so far 39.1531257629 fetching data time spent (sec) 0.111 update time spent (sec) 0.487
Epoch  0 Update  530 Train cost mean so far 36.2921485901 fetching data time spent (sec) 0.115 update time spent (sec) 0.477
Epoch  0 Update  540 Train cost mean so far 36.2255401611 fetching data time spent (sec) 0.106 update time spent (sec) 0.453
Epoch  0 Update  550 Train cost mean so far 39.7416038513 fetching data time spent (sec) 0.113 update time spent (sec) 0.509
Epoch  0 Update  560 Train cost mean so far 41.5915679932 fetching data time spent (sec) 0.103 update time spent (sec) 0.434
Epoch  0 Update  570 Train cost mean so far 38.1898651123 fetching data time spent (sec) 0.107 update time spent (sec) 0.431
Epoch  0 Update  580 Train cost mean so far 35.1430931091 fetching data time spent (sec) 0.104 update time spent (sec) 0.423
Epoch  0 Update  590 Train cost mean so far 35.3059616089 fetching data time spent (sec) 0.108 update time spent (sec) 0.507
Epoch  0 Update  600 Train cost mean so far 37.4074516296 fetching data time spent (sec) 0.12 update time spent (sec) 0.48
------------- sampling from train ----------
Truth  0 :  two girls are dancing with funny
Sample ( 0 )  :  a man is
Truth  1 :  the two boys are dancing
Sample ( 1 )  :  a man is
Truth  2 :  a woman is peeling an apple
Sample ( 2 )  :  a man is cutting
Truth  3 :  the man used a sword to slice the boot
Sample ( 3 )  :  a man is
Truth  4 :  the woman is eating
Sample ( 4 )  :  a man is
Truth  5 :  a cat plays the piano
Sample ( 5 )  :  a man is playing
Truth  6 :  the foxes ate from the pan
Sample ( 6 )  :  a man is a
Truth  7 :  a man is trying to make many bubbles
Sample ( 7 )  :  a man is
Truth  8 :  an elephant drawing a picture with paint
Sample ( 8 )  :  a man is
Truth  9 :  one cat is jumping and another is climbing over a barrier
Sample ( 9 )  :  a cat is a
------------- sampling from valid ----------
Truth  0 :  a woman prepares her cup of coffee
Sample ( 0 )  :  a man is cutting
Truth  1 :  a boy is standing in the rain
Sample ( 1 )  :  a man is
Truth  2 :  a man stuffs his face with food
Sample ( 2 )  :  a man is cutting
Truth  3 :  a man mixing some seasons in bowl
Sample ( 3 )  :  a man is cutting
Truth  4 :  a man plays the super mario bros. theme song on a flute while beat boxing
Sample ( 4 )  :  a man is
Truth  5 :  someone making dice of a carrot
Sample ( 5 )  :  a man is cutting
Truth  6 :  the man is play the mega flute
Sample ( 6 )  :  a man is
Truth  7 :  a boy is playing the piano
Sample ( 7 )  :  a man is
Truth  8 :  a man is showing cold steel hunting knife
Sample ( 8 )  :  a man is cutting
Truth  9 :  the boys are playing in a portable pool
Sample ( 9 )  :  a man is
Epoch  0 Update  610 Train cost mean so far 40.5752906799 fetching data time spent (sec) 0.104 update time spent (sec) 0.593
Epoch  0 Update  620 Train cost mean so far 40.5838279724 fetching data time spent (sec) 0.107 update time spent (sec) 0.585
Epoch  0 Update  630 Train cost mean so far 38.154045105 fetching data time spent (sec) 0.105 update time spent (sec) 0.561
Epoch  0 Update  640 Train cost mean so far 38.4818534851 fetching data time spent (sec) 0.097 update time spent (sec) 0.495
Epoch  0 Update  650 Train cost mean so far 36.715877533 fetching data time spent (sec) 0.097 update time spent (sec) 0.427
Epoch  0 Update  660 Train cost mean so far 37.7427749634 fetching data time spent (sec) 0.111 update time spent (sec) 0.612
Epoch  0 Update  670 Train cost mean so far 40.8568878174 fetching data time spent (sec) 0.1 update time spent (sec) 0.464
Epoch  0 Update  680 Train cost mean so far 39.5004615784 fetching data time spent (sec) 0.105 update time spent (sec) 0.451
Epoch  0 Update  690 Train cost mean so far 34.9356536865 fetching data time spent (sec) 0.108 update time spent (sec) 0.486
Epoch  0 Update  700 Train cost mean so far 38.3439598083 fetching data time spent (sec) 0.121 update time spent (sec) 0.47
------------- sampling from train ----------
Truth  0 :  women athletes running a marathon
Sample ( 0 )  :  a man is riding a
Truth  1 :  gladiators riding on horses and passing througth jungle
Sample ( 1 )  :  a man is riding a
Truth  2 :  a dog is playing with a stick
Sample ( 2 )  :  a man is is a
Truth  3 :  a dog is driving a car
Sample ( 3 )  :  a man is is a
Truth  4 :  a wet dog is running around a garden
Sample ( 4 )  :  a man is a a
Truth  5 :  someone stirred the rice and milk in the pot
Sample ( 5 )  :  a woman is a a
Truth  6 :  a man is trying to slice through a package of ground meat
Sample ( 6 )  :  a man is is a
Truth  7 :  a woman cracks an egg
Sample ( 7 )  :  a man is a a
Truth  8 :  a woman is chopping octopus
Sample ( 8 )  :  a woman is is a
Truth  9 :  a cow eats grass
Sample ( 9 )  :  a dog is is a
------------- sampling from valid ----------
Truth  0 :  a woman prepares her cup of coffee
Sample ( 0 )  :  a man is is a
Truth  1 :  a boy is standing in the rain
Sample ( 1 )  :  a man is is a
Truth  2 :  a man stuffs his face with food
Sample ( 2 )  :  a man is playing
Truth  3 :  a man mixing some seasons in bowl
Sample ( 3 )  :  a woman is is a
Truth  4 :  a man plays the super mario bros. theme song on a flute while beat boxing
Sample ( 4 )  :  a man is playing guitar
Truth  5 :  someone making dice of a carrot
Sample ( 5 )  :  a woman is is a
Truth  6 :  the man is play the mega flute
Sample ( 6 )  :  a man is playing guitar
Truth  7 :  a boy is playing the piano
Sample ( 7 )  :  a man is is a
Truth  8 :  a man is showing cold steel hunting knife
Sample ( 8 )  :  a man is playing
Truth  9 :  the boys are playing in a portable pool
Sample ( 9 )  :  a man is is a
Epoch  0 Update  710 Train cost mean so far 36.2955131531 fetching data time spent (sec) 0.103 update time spent (sec) 0.477
Epoch  0 Update  720 Train cost mean so far 35.2540245056 fetching data time spent (sec) 0.104 update time spent (sec) 0.534
Epoch  0 Update  730 Train cost mean so far 34.6125106812 fetching data time spent (sec) 0.112 update time spent (sec) 0.567
Epoch  0 Update  740 Train cost mean so far 34.8228263855 fetching data time spent (sec) 0.101 update time spent (sec) 0.517
Epoch  0 Update  750 Train cost mean so far 35.1615447998 fetching data time spent (sec) 0.092 update time spent (sec) 0.48
Epoch  0 Update  760 Train cost mean so far 36.2194023132 fetching data time spent (sec) 0.097 update time spent (sec) 0.532
This epoch has seen 48780 samples, train cost 40.48
Epoch  1
Epoch  1 Update  770 Train cost mean so far 36.6455328683 fetching data time spent (sec) 0.106 update time spent (sec) 0.526
Epoch  1 Update  780 Train cost mean so far 36.5582121064 fetching data time spent (sec) 0.099 update time spent (sec) 0.549
Epoch  1 Update  790 Train cost mean so far 36.2349313816 fetching data time spent (sec) 0.11 update time spent (sec) 0.48
Epoch  1 Update  800 Train cost mean so far 36.2072600951 fetching data time spent (sec) 0.103 update time spent (sec) 0.488
------------- sampling from train ----------
Truth  0 :  a man is spreading margarine on a tortilla
Sample ( 0 )  :  a man is cutting
Truth  1 :  he is cutting green onion
Sample ( 1 )  :  a man is cutting
Truth  2 :  a dog barks and then a lady in a kitchen bows
Sample ( 2 )  :  a dog is a
Truth  3 :  someone is pouring rice into rice cooker
Sample ( 3 )  :  a man is cooking
Truth  4 :  a cheetah is chasing a gazelle
Sample ( 4 )  :  a man is a
Truth  5 :  someone is using sign language
Sample ( 5 )  :  a man is
Truth  6 :  a stunt men is showing the stunt
Sample ( 6 )  :  a man is
Truth  7 :  using a spoon a woman is stirring a mixture of milk and gelatin powder in a glass
Sample ( 7 )  :  a man is cutting
Truth  8 :  somebody is cooking
Sample ( 8 )  :  a man is cooking
Truth  9 :  a hamster is eating something that looks like nuts
Sample ( 9 )  :  a cat is a
------------- sampling from valid ----------
Truth  0 :  the person is playing the guitar
Sample ( 0 )  :  a man is playing
Truth  1 :  a man is cutting a potato in half
Sample ( 1 )  :  a man is cutting
Truth  2 :  two girls are dancing
Sample ( 2 )  :  a man is
Truth  3 :  a woman is dancing on s stage
Sample ( 3 )  :  a man is
Truth  4 :  a woman is walking along a pavement
Sample ( 4 )  :  a man is
Truth  5 :  a person puts potato wedges into a pot of boiling water
Sample ( 5 )  :  a man is cooking
Truth  6 :  the person is playing the keyboard
Sample ( 6 )  :  a man is
Truth  7 :  a woman is walking down a street
Sample ( 7 )  :  a man is
Truth  8 :  people getting into a swimming pool
Sample ( 8 )  :  a man is
Truth  9 :  someone is putting french fries into a pot
Sample ( 9 )  :  a man is cooking
Epoch  1 Update  810 Train cost mean so far 36.0776024982 fetching data time spent (sec) 0.101 update time spent (sec) 0.478
Epoch  1 Update  820 Train cost mean so far 36.3920170318 fetching data time spent (sec) 0.107 update time spent (sec) 0.502
Epoch  1 Update  830 Train cost mean so far 35.9831828186 fetching data time spent (sec) 0.116 update time spent (sec) 0.495
Epoch  1 Update  840 Train cost mean so far 36.1871707902 fetching data time spent (sec) 0.106 update time spent (sec) 0.462
Epoch  1 Update  850 Train cost mean so far 35.9694940587 fetching data time spent (sec) 0.113 update time spent (sec) 0.536
Epoch  1 Update  860 Train cost mean so far 36.0118155015 fetching data time spent (sec) 0.098 update time spent (sec) 0.503
Epoch  1 Update  870 Train cost mean so far 35.9305265177 fetching data time spent (sec) 0.144 update time spent (sec) 0.656
Epoch  1 Update  880 Train cost mean so far 35.1613216305 fetching data time spent (sec) 0.105 update time spent (sec) 0.447
Epoch  1 Update  890 Train cost mean so far 35.4343813942 fetching data time spent (sec) 0.093 update time spent (sec) 0.514
Epoch  1 Update  900 Train cost mean so far 34.8549907633 fetching data time spent (sec) 0.104 update time spent (sec) 0.55
------------- sampling from train ----------
Truth  0 :  a man throws his drink on a camera
Sample ( 0 )  :  a man is playing
Truth  1 :  the man is shooting
Sample ( 1 )  :  a man is playing
Truth  2 :  the man did a backward flip jump into the water
Sample ( 2 )  :  a man is playing
Truth  3 :  a man playing guitar
Sample ( 3 )  :  a man is playing
Truth  4 :  a band is performing onstage for a live audience
Sample ( 4 )  :  a man is playing
Truth  5 :  the man poured the liquid out of the container
Sample ( 5 )  :  a man is cutting
Truth  6 :  a woman dances in the rain out side
Sample ( 6 )  :  a man is playing
Truth  7 :  a cat plays the piano
Sample ( 7 )  :  a cat is playing
Truth  8 :  a boy is flipping on a trampoline
Sample ( 8 )  :  a man is playing
Truth  9 :  a loris eat her food
Sample ( 9 )  :  a cat is playing
------------- sampling from valid ----------
Truth  0 :  a man is playing a flute
Sample ( 0 )  :  a man is playing
Truth  1 :  a man is cutting an onion with a cleaver
Sample ( 1 )  :  a man is cutting
Truth  2 :  a man is hitting a knife with a piece of wood
Sample ( 2 )  :  a man is playing
Truth  3 :  a person moves his finger toward a box and then gets attacked by a cat
Sample ( 3 )  :  a man is playing
Truth  4 :  a man is cutting something with knife
Sample ( 4 )  :  a man is playing
Truth  5 :  the boy danced on and around a park bench
Sample ( 5 )  :  a man is playing
Truth  6 :  the boy is playing the piano
Sample ( 6 )  :  a man is playing
Truth  7 :  a man plays the guitar
Sample ( 7 )  :  a man is playing
Truth  8 :  a man is telling us about two mad brothers
Sample ( 8 )  :  a man is riding a car
Truth  9 :  a little boy is getting injections
Sample ( 9 )  :  a man is playing
Epoch  1 Update  910 Train cost mean so far 35.3173369448 fetching data time spent (sec) 0.096 update time spent (sec) 0.535
Epoch  1 Update  920 Train cost mean so far 34.6887792787 fetching data time spent (sec) 0.097 update time spent (sec) 0.515
Epoch  1 Update  930 Train cost mean so far 34.6939042332 fetching data time spent (sec) 0.102 update time spent (sec) 0.419
