Using cuDNN version 5110 on context None
Preallocating 2437/12189 Mb (0.200000) on cuda1
Mapped name None to device cuda1: TITAN X (Pascal) (0000:81:00.0)
current save dir  /home/guoyuyu/results/youtube/TS_Double_LSTM_Res/save_dir/
/home/guoyuyu/results/youtube/TS_Double_LSTM_Res/save_dir/ already exists!
erasing everything in  /home/guoyuyu/results/youtube/TS_Double_LSTM_Res/save_dir/
saving model config into /home/guoyuyu/results/youtube/TS_Double_LSTM_Res/save_dir/model_config.pkl
Model Type: attention
Dataset: youtube2text
Command: train_model.py
training an attention model
/home/guoyuyu/code/code_by_myself/video_caption/TS_LSTM/model_deepRNN.py:15: UserWarning: Feeding context to output directly seems to hurt.
  warnings.warn('Feeding context to output directly seems to hurt.')
Loading data
loading youtube2text googlenet features
uneven minibath chunking, overall 64, last one 12
uneven minibath chunking, overall 200, last one 91
uneven minibath chunking, overall 200, last one 168
init params
<bound method OrderedDict.keys of OrderedDict([('Wemb', Wemb), ('BN_gamma', BN_gamma), ('BN_beta', BN_beta), ('ts_lstm_W', ts_lstm_W), ('ts_lstm_U', ts_lstm_U), ('ts_lstm_b', ts_lstm_b), ('tu_lstm_W', tu_lstm_W), ('tu_lstm_U', tu_lstm_U), ('tu_lstm_b', tu_lstm_b), ('mu_lstm_W', mu_lstm_W), ('mu_lstm_V', mu_lstm_V), ('mu_lstm_U', mu_lstm_U), ('mu_lstm_b', mu_lstm_b), ('ff_logit_lstm_W', ff_logit_lstm_W), ('ff_logit_lstm_b', ff_logit_lstm_b)])>
buliding sampler
Building f_init... Done
building f_next...
Done
building f_log_probs
compute grad
build train fns
compilation took 24.2866 sec
Optimization
Epoch  0
Truth  2 :  a man stuffs his face with food
Sample ( 2 )  :  a man is
Truth  3 :  a man mixing some seasons in bowl
Sample ( 3 )  :  a man is
Truth  4 :  a man plays the super mario bros. theme song on a flute while beat boxing
Sample ( 4 )  :  a man is
Truth  5 :  someone making dice of a carrot
Sample ( 5 )  :  a man is
Truth  6 :  the man is play the mega flute
Sample ( 6 )  :  a man is
Truth  7 :  a boy is playing the piano
Sample ( 7 )  :  a man is
Truth  8 :  a man is showing cold steel hunting knife
Sample ( 8 )  :  a man is
Truth  9 :  the boys are playing in a portable pool
Sample ( 9 )  :  a man is
Epoch  0 Update  110 Train cost mean so far 40.080165863 fetching data time spent (sec) 0.061 update time spent (sec) 0.386
Epoch  0 Update  120 Train cost mean so far 45.3408699036 fetching data time spent (sec) 0.059 update time spent (sec) 0.475
Epoch  0 Update  130 Train cost mean so far 42.69921875 fetching data time spent (sec) 0.06 update time spent (sec) 0.371
Epoch  0 Update  140 Train cost mean so far 45.4386825562 fetching data time spent (sec) 0.058 update time spent (sec) 0.513
Epoch  0 Update  150 Train cost mean so far 36.0751342773 fetching data time spent (sec) 0.065 update time spent (sec) 0.43
Epoch  0 Update  160 Train cost mean so far 37.6558647156 fetching data time spent (sec) 0.057 update time spent (sec) 0.406
Epoch  0 Update  170 Train cost mean so far 39.8824234009 fetching data time spent (sec) 0.063 update time spent (sec) 0.346
Epoch  0 Update  180 Train cost mean so far 41.0466918945 fetching data time spent (sec) 0.053 update time spent (sec) 0.472
Epoch  0 Update  190 Train cost mean so far 39.6388244629 fetching data time spent (sec) 0.065 update time spent (sec) 0.418
Epoch  0 Update  200 Train cost mean so far 36.3194274902 fetching data time spent (sec) 0.061 update time spent (sec) 0.428
------------- sampling from train ----------
Truth  0 :  a man is dancing on the ceiling
Sample ( 0 )  :  a man is
Truth  1 :  food is poured and mixed on a hot plate
Sample ( 1 )  :  a man is
Truth  2 :  a young man is dancing
Sample ( 2 )  :  a man is
Truth  3 :  a woman makes a phone call
Sample ( 3 )  :  a man is
Truth  4 :  a man is singing into a microphone
Sample ( 4 )  :  a man is
Truth  5 :  a man and a woman race each other swimming across a pool
Sample ( 5 )  :  a man is
Truth  6 :  a woman is slicing garlic
Sample ( 6 )  :  a man is
Truth  7 :  a person is mixing a pot of rice
Sample ( 7 )  :  a man is
Truth  8 :  a boy is running
Sample ( 8 )  :  a man is
Truth  9 :  a play takes off
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  a girl is flipping pages of a magazine
Sample ( 0 )  :  a man is
Truth  1 :  a dog is running
Sample ( 1 )  :  a man is
Truth  2 :  the boy performed on the piano for an audience
Sample ( 2 )  :  a man is
Truth  3 :  somebody is slicing a tomatoe
Sample ( 3 )  :  a man is
Truth  4 :  the man is doing magic
Sample ( 4 )  :  a man is
Truth  5 :  a boy is screaming
Sample ( 5 )  :  a man is
Truth  6 :  the man is writing a letter
Sample ( 6 )  :  a man is
Truth  7 :  the computer screen correcting the lines straightly
Sample ( 7 )  :  a man is
Truth  8 :  a chef is decorating a cake with cherry slices
Sample ( 8 )  :  a man is
Truth  9 :  a cat in a box playing with other
Sample ( 9 )  :  a man is
Epoch  0 Update  210 Train cost mean so far 37.3909683228 fetching data time spent (sec) 0.06 update time spent (sec) 0.432
Epoch  0 Update  220 Train cost mean so far 41.0113792419 fetching data time spent (sec) 0.063 update time spent (sec) 0.451
Epoch  0 Update  230 Train cost mean so far 39.4850997925 fetching data time spent (sec) 0.058 update time spent (sec) 0.444
Epoch  0 Update  240 Train cost mean so far 42.0357398987 fetching data time spent (sec) 0.074 update time spent (sec) 0.439
Epoch  0 Update  250 Train cost mean so far 41.3446464539 fetching data time spent (sec) 0.055 update time spent (sec) 0.58
Epoch  0 Update  260 Train cost mean so far 44.5589752197 fetching data time spent (sec) 0.065 update time spent (sec) 0.508
Epoch  0 Update  270 Train cost mean so far 45.4665489197 fetching data time spent (sec) 0.054 update time spent (sec) 0.478
Epoch  0 Update  280 Train cost mean so far 40.7746238708 fetching data time spent (sec) 0.054 update time spent (sec) 0.427
Epoch  0 Update  290 Train cost mean so far 41.1721572876 fetching data time spent (sec) 0.058 update time spent (sec) 0.387
Epoch  0 Update  300 Train cost mean so far 40.9351539612 fetching data time spent (sec) 0.06 update time spent (sec) 0.449
------------- sampling from train ----------
Truth  0 :  a man slices bread
Sample ( 0 )  :  a man is
Truth  1 :  the cat is playing in forest
Sample ( 1 )  :  a man is
Truth  2 :  a woman is pouring eggs into a pan
Sample ( 2 )  :  a man is
Truth  3 :  a hampster is eating
Sample ( 3 )  :  a man is
Truth  4 :  someone is washing their foot with a toothbrush
Sample ( 4 )  :  a man is
Truth  5 :  someone is seasoning beans
Sample ( 5 )  :  a man is
Truth  6 :  the car ran into the building
Sample ( 6 )  :  a man is
Truth  7 :  a man cooking his kichen
Sample ( 7 )  :  a man is
Truth  8 :  a man is cleaning a floor with an industrial machine
Sample ( 8 )  :  a man is
Truth  9 :  a monkey is swinging on the trees
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  a man is drawing a diagram on a flip chart
Sample ( 0 )  :  a man is
Truth  1 :  a man is sanding a statue
Sample ( 1 )  :  a man is
Truth  2 :  a man playing a guitar
Sample ( 2 )  :  a man is
Truth  3 :  a boy is playing the piano and singing
Sample ( 3 )  :  a man is
Truth  4 :  someone is mixing spices in a bowl
Sample ( 4 )  :  a man is
Truth  5 :  a cook is dropping french fries into a pot of hot oil
Sample ( 5 )  :  a man is
Truth  6 :  a man is making some shapes
Sample ( 6 )  :  a man is
Truth  7 :  preparing something
Sample ( 7 )  :  a man is
Truth  8 :  a girl is makeup herself
Sample ( 8 )  :  a man is
Truth  9 :  a man is dancing
Sample ( 9 )  :  a man is
Epoch  0 Update  310 Train cost mean so far 43.069278717 fetching data time spent (sec) 0.052 update time spent (sec) 0.423
Epoch  0 Update  320 Train cost mean so far 42.2000083923 fetching data time spent (sec) 0.057 update time spent (sec) 0.483
Epoch  0 Update  330 Train cost mean so far 37.6623840332 fetching data time spent (sec) 0.059 update time spent (sec) 0.324
Epoch  0 Update  340 Train cost mean so far 40.2166633606 fetching data time spent (sec) 0.061 update time spent (sec) 0.393
Epoch  0 Update  350 Train cost mean so far 38.71043396 fetching data time spent (sec) 0.058 update time spent (sec) 0.562
Epoch  0 Update  360 Train cost mean so far 40.3285980225 fetching data time spent (sec) 0.058 update time spent (sec) 0.39
Epoch  0 Update  370 Train cost mean so far 40.7555923462 fetching data time spent (sec) 0.057 update time spent (sec) 0.408
Epoch  0 Update  380 Train cost mean so far 43.8371353149 fetching data time spent (sec) 0.062 update time spent (sec) 0.474
Epoch  0 Update  390 Train cost mean so far 45.2043533325 fetching data time spent (sec) 0.053 update time spent (sec) 0.488
Epoch  0 Update  400 Train cost mean so far 39.6740074158 fetching data time spent (sec) 0.063 update time spent (sec) 0.49
------------- sampling from train ----------
Truth  0 :  a cat search a box
Sample ( 0 )  :  a man is
Truth  1 :  a pitcher is being filled with water
Sample ( 1 )  :  a man is
Truth  2 :  two puppies are playing with a piece of paper
Sample ( 2 )  :  a man is
Truth  3 :  a plane appears to fly out of the ocean
Sample ( 3 )  :  a man is
Truth  4 :  two boys are trying to communicate about kicking a soccer ball
Sample ( 4 )  :  a man is
Truth  5 :  a dog shaking his tail
Sample ( 5 )  :  a man is
Truth  6 :  animal is playing
Sample ( 6 )  :  a man is
Truth  7 :  a dog and a child are playing
Sample ( 7 )  :  a man is
Truth  8 :  an excited puppy is sitting and whimpering on the stairs
Sample ( 8 )  :  a man is
Truth  9 :  the boy is playing guitar
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  two persons are in the bar
Sample ( 0 )  :  a man is
Truth  1 :  the dog is eating watermelon
Sample ( 1 )  :  a man is
Truth  2 :  a man put coffee in a mug
Sample ( 2 )  :  a man is
Truth  3 :  a person makes french fries
Sample ( 3 )  :  a man is
Truth  4 :  someone playing something
Sample ( 4 )  :  a man is
Truth  5 :  a man draws a four sided shape on a screen and then puts an x inside of it
Sample ( 5 )  :  a man is
Truth  6 :  two women are dancing
Sample ( 6 )  :  a man is
Truth  7 :  an indian woman is dancing
Sample ( 7 )  :  a man is
Truth  8 :  kitties are playing
Sample ( 8 )  :  a man is
Truth  9 :  a man is interviewing on television
Sample ( 9 )  :  a man is
Epoch  0 Update  410 Train cost mean so far 36.0543670654 fetching data time spent (sec) 0.069 update time spent (sec) 0.422
Epoch  0 Update  420 Train cost mean so far 34.8291244507 fetching data time spent (sec) 0.062 update time spent (sec) 0.345
Epoch  0 Update  430 Train cost mean so far 37.7343063354 fetching data time spent (sec) 0.053 update time spent (sec) 0.454
Epoch  0 Update  440 Train cost mean so far 36.4689254761 fetching data time spent (sec) 0.06 update time spent (sec) 0.436
Epoch  0 Update  450 Train cost mean so far 38.1267662048 fetching data time spent (sec) 0.059 update time spent (sec) 0.484
Epoch  0 Update  460 Train cost mean so far 40.7709579468 fetching data time spent (sec) 0.059 update time spent (sec) 0.404
Epoch  0 Update  470 Train cost mean so far 41.8104324341 fetching data time spent (sec) 0.06 update time spent (sec) 0.377
Epoch  0 Update  480 Train cost mean so far 40.1703720093 fetching data time spent (sec) 0.056 update time spent (sec) 0.442
Epoch  0 Update  490 Train cost mean so far 39.0140838623 fetching data time spent (sec) 0.058 update time spent (sec) 0.435
Epoch  0 Update  500 Train cost mean so far 41.1932296753 fetching data time spent (sec) 0.051 update time spent (sec) 0.395
------------- sampling from train ----------
Truth  0 :  the person move the pencil very awesome
Sample ( 0 )  :  a man is a
Truth  1 :  a horse is driven by a woman
Sample ( 1 )  :  a man is a
Truth  2 :  a black boar is running in the woods
Sample ( 2 )  :  a man is a
Truth  3 :  a person is dismantling a camera
Sample ( 3 )  :  a man is a
Truth  4 :  cat drinking water
Sample ( 4 )  :  a man is a
Truth  5 :  the man jumped off the building to the street
Sample ( 5 )  :  a man is a
Truth  6 :  the women are dancing
Sample ( 6 )  :  a man is a
Truth  7 :  a chef is slicing a piece of raw fish
Sample ( 7 )  :  a man is a
Truth  8 :  a dog is sitting in a small tub of water and frolicking in it
Sample ( 8 )  :  a man is a
Truth  9 :  he is carateman
Sample ( 9 )  :  a man is a
------------- sampling from valid ----------
Truth  0 :  the person is playing the guitar
Sample ( 0 )  :  a man is a
Truth  1 :  a man is cutting a potato in half
Sample ( 1 )  :  a man is a
Truth  2 :  two girls are dancing
Sample ( 2 )  :  a man is a
Truth  3 :  a woman is dancing on s stage
Sample ( 3 )  :  a man is a
Truth  4 :  a woman is walking along a pavement
Sample ( 4 )  :  a man is a
Truth  5 :  a person puts potato wedges into a pot of boiling water
Sample ( 5 )  :  a man is a
Truth  6 :  the person is playing the keyboard
Sample ( 6 )  :  a man is a
Truth  7 :  a woman is walking down a street
Sample ( 7 )  :  a man is a
Truth  8 :  people getting into a swimming pool
Sample ( 8 )  :  a man is a
Truth  9 :  someone is putting french fries into a pot
Sample ( 9 )  :  a man is a
Epoch  0 Update  510 Train cost mean so far 43.9659004211 fetching data time spent (sec) 0.059 update time spent (sec) 0.477
Epoch  0 Update  520 Train cost mean so far 40.0336303711 fetching data time spent (sec) 0.063 update time spent (sec) 0.42
Epoch  0 Update  530 Train cost mean so far 37.2151222229 fetching data time spent (sec) 0.056 update time spent (sec) 0.505
Epoch  0 Update  540 Train cost mean so far 36.9606666565 fetching data time spent (sec) 0.065 update time spent (sec) 0.425
Epoch  0 Update  550 Train cost mean so far 41.3815574646 fetching data time spent (sec) 0.061 update time spent (sec) 0.474
Epoch  0 Update  560 Train cost mean so far 42.8208007812 fetching data time spent (sec) 0.071 update time spent (sec) 0.374
Epoch  0 Update  570 Train cost mean so far 38.948890686 fetching data time spent (sec) 0.091 update time spent (sec) 0.526
Epoch  0 Update  580 Train cost mean so far 35.973110199 fetching data time spent (sec) 0.066 update time spent (sec) 0.421
Epoch  0 Update  590 Train cost mean so far 36.1216659546 fetching data time spent (sec) 0.066 update time spent (sec) 0.45
Epoch  0 Update  600 Train cost mean so far 37.9407463074 fetching data time spent (sec) 0.058 update time spent (sec) 0.466
------------- sampling from train ----------
Truth  0 :  two girls are dancing with funny
Sample ( 0 )  :  a man is cutting
Truth  1 :  the two boys are dancing
Sample ( 1 )  :  a man is cutting
Truth  2 :  a woman is peeling an apple
Sample ( 2 )  :  a man is cutting
Truth  3 :  the man used a sword to slice the boot
Sample ( 3 )  :  a man is cutting
Truth  4 :  the woman is eating
Sample ( 4 )  :  a man is cutting
Truth  5 :  a cat plays the piano
Sample ( 5 )  :  a man is cutting
Truth  6 :  the foxes ate from the pan
Sample ( 6 )  :  a man is cutting
Truth  7 :  a man is trying to make many bubbles
Sample ( 7 )  :  a man is cutting
Truth  8 :  an elephant drawing a picture with paint
Sample ( 8 )  :  a man is cutting
Truth  9 :  one cat is jumping and another is climbing over a barrier
Sample ( 9 )  :  a man is cutting
------------- sampling from valid ----------
Truth  0 :  a woman making some sort of toy with a piece of paper
Sample ( 0 )  :  a man is cutting
Truth  1 :  a cat performing or playing some sort of game with her master
Sample ( 1 )  :  a man is cutting
Truth  2 :  a woman is petting baby beavers
Sample ( 2 )  :  a man is cutting
Truth  3 :  amazing catch by jamie dalrymple
Sample ( 3 )  :  a man is cutting
Truth  4 :  the jewish man talked into the camera
Sample ( 4 )  :  a man is cutting
Truth  5 :  a fox is walking in the snow
Sample ( 5 )  :  a man is cutting
Truth  6 :  a amazing catch
Sample ( 6 )  :  a man is cutting
Truth  7 :  a man trims fat off of a haunch of meat
Sample ( 7 )  :  a man is cutting
Truth  8 :  a man is folding the paper
Sample ( 8 )  :  a man is cutting
Truth  9 :  the little boy received a couple of shots on the arm
Sample ( 9 )  :  a man is cutting
Epoch  0 Update  610 Train cost mean so far 41.1839141846 fetching data time spent (sec) 0.059 update time spent (sec) 0.528
Epoch  0 Update  620 Train cost mean so far 41.0975341797 fetching data time spent (sec) 0.057 update time spent (sec) 0.513
Epoch  0 Update  630 Train cost mean so far 38.477973938 fetching data time spent (sec) 0.06 update time spent (sec) 0.487
Epoch  0 Update  640 Train cost mean so far 38.888961792 fetching data time spent (sec) 0.054 update time spent (sec) 0.456
Epoch  0 Update  650 Train cost mean so far 36.8423156738 fetching data time spent (sec) 0.057 update time spent (sec) 0.472
Epoch  0 Update  660 Train cost mean so far 37.7896842957 fetching data time spent (sec) 0.059 update time spent (sec) 0.583
Epoch  0 Update  670 Train cost mean so far 40.7131767273 fetching data time spent (sec) 0.057 update time spent (sec) 0.458
Epoch  0 Update  680 Train cost mean so far 39.4833755493 fetching data time spent (sec) 0.064 update time spent (sec) 0.477
Epoch  0 Update  690 Train cost mean so far 34.6707000732 fetching data time spent (sec) 0.061 update time spent (sec) 0.457
Epoch  0 Update  700 Train cost mean so far 37.1426200867 fetching data time spent (sec) 0.064 update time spent (sec) 0.463
------------- sampling from train ----------
Truth  0 :  women athletes running a marathon
Sample ( 0 )  :  a man is playing
Truth  1 :  gladiators riding on horses and passing througth jungle
Sample ( 1 )  :  a man is playing
Truth  2 :  a dog is playing with a stick
Sample ( 2 )  :  a man is playing
Truth  3 :  a dog is driving a car
Sample ( 3 )  :  a man is playing
Truth  4 :  a wet dog is running around a garden
Sample ( 4 )  :  a man is playing
Truth  5 :  someone stirred the rice and milk in the pot
Sample ( 5 )  :  a man is playing
Truth  6 :  a man is trying to slice through a package of ground meat
Sample ( 6 )  :  a man is playing
Truth  7 :  a woman cracks an egg
Sample ( 7 )  :  a man is playing
Truth  8 :  a woman is chopping octopus
Sample ( 8 )  :  a man is playing
Truth  9 :  a cow eats grass
Sample ( 9 )  :  a man is playing
------------- sampling from valid ----------
Truth  0 :  the person is playing the guitar
Sample ( 0 )  :  a man is playing
Truth  1 :  a man is cutting a potato in half
Sample ( 1 )  :  a man is playing
Truth  2 :  two girls are dancing
Sample ( 2 )  :  a man is playing
Truth  3 :  a woman is dancing on s stage
Sample ( 3 )  :  a man is playing
Truth  4 :  a woman is walking along a pavement
Sample ( 4 )  :  a man is playing
Truth  5 :  a person puts potato wedges into a pot of boiling water
Sample ( 5 )  :  a man is playing
Truth  6 :  the person is playing the keyboard
Sample ( 6 )  :  a man is playing
Truth  7 :  a woman is walking down a street
Sample ( 7 )  :  a man is playing
Truth  8 :  people getting into a swimming pool
Sample ( 8 )  :  a man is playing
Truth  9 :  someone is putting french fries into a pot
Sample ( 9 )  :  a man is playing
Epoch  0 Update  710 Train cost mean so far 36.3921890259 fetching data time spent (sec) 0.06 update time spent (sec) 0.366
Epoch  0 Update  720 Train cost mean so far 35.4038391113 fetching data time spent (sec) 0.061 update time spent (sec) 0.53
Epoch  0 Update  730 Train cost mean so far 34.4647903442 fetching data time spent (sec) 0.066 update time spent (sec) 0.498
Epoch  0 Update  740 Train cost mean so far 33.9457321167 fetching data time spent (sec) 0.056 update time spent (sec) 0.426
Epoch  0 Update  750 Train cost mean so far 35.1333389282 fetching data time spent (sec) 0.05 update time spent (sec) 0.466
Epoch  0 Update  760 Train cost mean so far 35.3078651428 fetching data time spent (sec) 0.055 update time spent (sec) 0.534
This epoch has seen 48780 samples, train cost 40.86
Epoch  1
Epoch  1 Update  770 Train cost mean so far 37.7392930671 fetching data time spent (sec) 0.068 update time spent (sec) 0.515
Epoch  1 Update  780 Train cost mean so far 37.2400937296 fetching data time spent (sec) 0.055 update time spent (sec) 0.483
Epoch  1 Update  790 Train cost mean so far 36.6570214412 fetching data time spent (sec) 0.063 update time spent (sec) 0.487
Epoch  1 Update  800 Train cost mean so far 36.4278027252 fetching data time spent (sec) 0.062 update time spent (sec) 0.477
------------- sampling from train ----------
Truth  0 :  a man is spreading margarine on a tortilla
Sample ( 0 )  :  a man is playing a guitar
Truth  1 :  he is cutting green onion
Sample ( 1 )  :  a man is playing a guitar
Truth  2 :  a dog barks and then a lady in a kitchen bows
Sample ( 2 )  :  a man is playing a guitar
Truth  3 :  someone is pouring rice into rice cooker
Sample ( 3 )  :  a man is playing a guitar
Truth  4 :  a cheetah is chasing a gazelle
Sample ( 4 )  :  a man is playing a guitar
Truth  5 :  someone is using sign language
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  a stunt men is showing the stunt
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  using a spoon a woman is stirring a mixture of milk and gelatin powder in a glass
Sample ( 7 )  :  a man is playing a guitar
Truth  8 :  somebody is cooking
Sample ( 8 )  :  a man is playing a guitar
Truth  9 :  a hamster is eating something that looks like nuts
Sample ( 9 )  :  a man is playing a guitar
------------- sampling from valid ----------
Truth  0 :  a woman prepares her cup of coffee
Sample ( 0 )  :  a man is playing a guitar
Truth  1 :  a boy is standing in the rain
Sample ( 1 )  :  a man is playing a guitar
Truth  2 :  a man stuffs his face with food
Sample ( 2 )  :  a man is playing a guitar
Truth  3 :  a man mixing some seasons in bowl
Sample ( 3 )  :  a man is playing a guitar
Truth  4 :  a man plays the super mario bros. theme song on a flute while beat boxing
Sample ( 4 )  :  a man is playing a guitar
Truth  5 :  someone making dice of a carrot
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  the man is play the mega flute
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  a boy is playing the piano
Sample ( 7 )  :  a man is playing a guitar
Truth  8 :  a man is showing cold steel hunting knife
Sample ( 8 )  :  a man is playing a guitar
Truth  9 :  the boys are playing in a portable pool
Sample ( 9 )  :  a man is playing a guitar
Epoch  1 Update  810 Train cost mean so far 36.3426348463 fetching data time spent (sec) 0.062 update time spent (sec) 0.464
Epoch  1 Update  820 Train cost mean so far 36.5864507999 fetching data time spent (sec) 0.063 update time spent (sec) 0.466
Epoch  1 Update  830 Train cost mean so far 36.2554818834 fetching data time spent (sec) 0.071 update time spent (sec) 0.538
Epoch  1 Update  840 Train cost mean so far 36.5172075403 fetching data time spent (sec) 0.054 update time spent (sec) 0.401
Epoch  1 Update  850 Train cost mean so far 36.4319506254 fetching data time spent (sec) 0.072 update time spent (sec) 0.499
Epoch  1 Update  860 Train cost mean so far 36.4921368192 fetching data time spent (sec) 0.055 update time spent (sec) 0.512
Epoch  1 Update  870 Train cost mean so far 36.5076251478 fetching data time spent (sec) 0.066 update time spent (sec) 0.427
Epoch  1 Update  880 Train cost mean so far 35.7674959308 fetching data time spent (sec) 0.061 update time spent (sec) 0.48
Epoch  1 Update  890 Train cost mean so far 36.113026392 fetching data time spent (sec) 0.051 update time spent (sec) 0.537
Epoch  1 Update  900 Train cost mean so far 35.7193954201 fetching data time spent (sec) 0.061 update time spent (sec) 0.487
------------- sampling from train ----------
Truth  0 :  a man throws his drink on a camera
Sample ( 0 )  :  a man is playing a guitar
Truth  1 :  the man is shooting
Sample ( 1 )  :  a man is playing a guitar
Truth  2 :  the man did a backward flip jump into the water
Sample ( 2 )  :  a man is playing a guitar
Truth  3 :  a man playing guitar
Sample ( 3 )  :  a man is playing a guitar
Truth  4 :  a band is performing onstage for a live audience
Sample ( 4 )  :  a man is playing a guitar
Truth  5 :  the man poured the liquid out of the container
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  a woman dances in the rain out side
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  a cat plays the piano
Sample ( 7 )  :  a man is playing a guitar
Truth  8 :  a boy is flipping on a trampoline
Sample ( 8 )  :  a man is playing a guitar
Truth  9 :  a loris eat her food
Sample ( 9 )  :  a man is playing a guitar
------------- sampling from valid ----------
Truth  0 :  a man is dancing on a bench
Sample ( 0 )  :  a man is playing a guitar
Truth  1 :  a man is cutting something with a knife
Sample ( 1 )  :  a man is playing a guitar
Truth  2 :  somebody is folding the paper
Sample ( 2 )  :  a man is playing a guitar
Truth  3 :  a potato is being cut into pieces
Sample ( 3 )  :  a man is playing a guitar
Truth  4 :  a man is talking
Sample ( 4 )  :  a man is playing a guitar
Truth  5 :  the man played his flute
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  a child playing with a girl
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  the man poured the sauce over the chicken in the bag
Sample ( 7 )  :  a man is playing a guitar
Truth  8 :  someone is writing
Sample ( 8 )  :  a man is playing a guitar
Truth  9 :  the man is playing the drums
Sample ( 9 )  :  a man is playing a guitar
Epoch  1 Update  910 Train cost mean so far 36.2336190785 fetching data time spent (sec) 0.056 update time spent (sec) 0.468
