Using cuDNN version 5110 on context None
Preallocating 2437/12189 Mb (0.200000) on cuda1
Mapped name None to device cuda1: TITAN X (Pascal) (0000:81:00.0)
current save dir  /home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_OptRes/save_dir/
/home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_OptRes/save_dir/ already exists!
erasing everything in  /home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_OptRes/save_dir/
saving model config into /home/guoyuyu/results/youtube/TS_mean_Double_LSTM_NoBN_OptRes/save_dir/model_config.pkl
Model Type: attention
Dataset: youtube2text
Command: train_model.py
training an attention model
/home/guoyuyu/code/code_by_myself/video_caption/TS_LSTM/model_deepRNN.py:15: UserWarning: Feeding context to output directly seems to hurt.
  warnings.warn('Feeding context to output directly seems to hurt.')
Loading data
loading youtube2text opt_res features
uneven minibath chunking, overall 64, last one 12
uneven minibath chunking, overall 200, last one 91
uneven minibath chunking, overall 200, last one 168
init params
<bound method OrderedDict.keys of OrderedDict([('Wemb', Wemb), ('ts_lstm_W', ts_lstm_W), ('ts_lstm_U', ts_lstm_U), ('ts_lstm_b', ts_lstm_b), ('tu_lstm_W', tu_lstm_W), ('tu_lstm_U', tu_lstm_U), ('tu_lstm_b', tu_lstm_b), ('mu_lstm_W', mu_lstm_W), ('mu_lstm_V', mu_lstm_V), ('mu_lstm_U', mu_lstm_U), ('mu_lstm_b', mu_lstm_b), ('ff_logit_lstm_W', ff_logit_lstm_W), ('ff_logit_lstm_b', ff_logit_lstm_b)])>
buliding sampler
Building f_init... Done
building f_next...
Done
building f_log_probs
compute grad
build train fns
compilation took 22.3571 sec
Optimization
Epoch  0
Epoch  0 Update  190 Train cost mean so far 39.9411087036 fetching data time spent (sec) 0.115 update time spent (sec) 0.402
Epoch  0 Update  200 Train cost mean so far 37.0189361572 fetching data time spent (sec) 0.108 update time spent (sec) 0.379
------------- sampling from train ----------
Truth  0 :  a man is dancing on the ceiling
Sample ( 0 )  :  a man is
Truth  1 :  food is poured and mixed on a hot plate
Sample ( 1 )  :  a man is
Truth  2 :  a young man is dancing
Sample ( 2 )  :  a man is
Truth  3 :  a woman makes a phone call
Sample ( 3 )  :  a man is
Truth  4 :  a man is singing into a microphone
Sample ( 4 )  :  a man is
Truth  5 :  a man and a woman race each other swimming across a pool
Sample ( 5 )  :  a man is
Truth  6 :  a woman is slicing garlic
Sample ( 6 )  :  a man is
Truth  7 :  a person is mixing a pot of rice
Sample ( 7 )  :  a man is
Truth  8 :  a boy is running
Sample ( 8 )  :  a man is
Truth  9 :  a play takes off
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  two cats playfully fight
Sample ( 0 )  :  a man is
Truth  1 :  the person is cutting tomato
Sample ( 1 )  :  a man is
Truth  2 :  a man is writing
Sample ( 2 )  :  a man is
Truth  3 :  a man is doing some skating stunts
Sample ( 3 )  :  a man is
Truth  4 :  the person is playing drums
Sample ( 4 )  :  a man is
Truth  5 :  someone petting a beaver
Sample ( 5 )  :  a man is
Truth  6 :  a person eating with hands and spoon
Sample ( 6 )  :  a man is
Truth  7 :  a boy trying to walk and dance
Sample ( 7 )  :  a man is
Truth  8 :  a man cuts some wood with a knife
Sample ( 8 )  :  a man is
Truth  9 :  a man wearing rubber gloves holds a hunting knife perpendicular on a piece of wood and hammers the blade with a wooden stick
Sample ( 9 )  :  a man is
Epoch  0 Update  210 Train cost mean so far 36.8627700806 fetching data time spent (sec) 0.108 update time spent (sec) 0.422
Epoch  0 Update  220 Train cost mean so far 41.4753227234 fetching data time spent (sec) 0.118 update time spent (sec) 0.455
Epoch  0 Update  230 Train cost mean so far 40.0211982727 fetching data time spent (sec) 0.108 update time spent (sec) 0.422
Epoch  0 Update  240 Train cost mean so far 42.0404129028 fetching data time spent (sec) 0.121 update time spent (sec) 0.416
Epoch  0 Update  250 Train cost mean so far 42.2707138062 fetching data time spent (sec) 0.104 update time spent (sec) 0.531
Epoch  0 Update  260 Train cost mean so far 44.5356216431 fetching data time spent (sec) 0.106 update time spent (sec) 0.479
Epoch  0 Update  270 Train cost mean so far 45.7845535278 fetching data time spent (sec) 0.101 update time spent (sec) 0.468
Epoch  0 Update  280 Train cost mean so far 41.2145957947 fetching data time spent (sec) 0.099 update time spent (sec) 0.401
Epoch  0 Update  290 Train cost mean so far 41.365852356 fetching data time spent (sec) 0.109 update time spent (sec) 0.346
Epoch  0 Update  300 Train cost mean so far 40.7878952026 fetching data time spent (sec) 0.106 update time spent (sec) 0.389
------------- sampling from train ----------
Truth  0 :  a man slices bread
Sample ( 0 )  :  a man is
Truth  1 :  the cat is playing in forest
Sample ( 1 )  :  a man is
Truth  2 :  a woman is pouring eggs into a pan
Sample ( 2 )  :  a man is
Truth  3 :  a hampster is eating
Sample ( 3 )  :  a man is
Truth  4 :  someone is washing their foot with a toothbrush
Sample ( 4 )  :  a man is
Truth  5 :  someone is seasoning beans
Sample ( 5 )  :  a man is
Truth  6 :  the car ran into the building
Sample ( 6 )  :  a man is
Truth  7 :  a man cooking his kichen
Sample ( 7 )  :  a man is
Truth  8 :  a man is cleaning a floor with an industrial machine
Sample ( 8 )  :  a man is
Truth  9 :  a monkey is swinging on the trees
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  a cat is walking on it 's front legs
Sample ( 0 )  :  a man is
Truth  1 :  people are jumping in the water
Sample ( 1 )  :  a man is
Truth  2 :  a man pours oil on tomato slices
Sample ( 2 )  :  a man is
Truth  3 :  a cat is playing
Sample ( 3 )  :  a man is
Truth  4 :  two black men are walking down the isle near the dance floor in a bar
Sample ( 4 )  :  a man is
Truth  5 :  a man is cutting a carrot
Sample ( 5 )  :  a man is
Truth  6 :  a little boy is playing guitar on a stage
Sample ( 6 )  :  a man is
Truth  7 :  someone is working on computer
Sample ( 7 )  :  a man is
Truth  8 :  a dog eating a watermelon
Sample ( 8 )  :  a man is
Truth  9 :  the target got more bullet holes in it
Sample ( 9 )  :  a man is
Epoch  0 Update  310 Train cost mean so far 42.9018707275 fetching data time spent (sec) 0.097 update time spent (sec) 0.432
Epoch  0 Update  320 Train cost mean so far 42.2778320312 fetching data time spent (sec) 0.102 update time spent (sec) 0.444
Epoch  0 Update  330 Train cost mean so far 37.5088233948 fetching data time spent (sec) 0.104 update time spent (sec) 0.335
Epoch  0 Update  340 Train cost mean so far 40.1745033264 fetching data time spent (sec) 0.109 update time spent (sec) 0.403
Epoch  0 Update  350 Train cost mean so far 38.6269798279 fetching data time spent (sec) 0.099 update time spent (sec) 0.503
Epoch  0 Update  360 Train cost mean so far 39.6286888123 fetching data time spent (sec) 0.104 update time spent (sec) 0.38
Epoch  0 Update  370 Train cost mean so far 40.6372184753 fetching data time spent (sec) 0.106 update time spent (sec) 0.402
Epoch  0 Update  380 Train cost mean so far 43.3746643066 fetching data time spent (sec) 0.107 update time spent (sec) 0.489
Epoch  0 Update  390 Train cost mean so far 44.7479972839 fetching data time spent (sec) 0.098 update time spent (sec) 0.465
Epoch  0 Update  400 Train cost mean so far 39.7101325989 fetching data time spent (sec) 0.109 update time spent (sec) 0.441
------------- sampling from train ----------
Truth  0 :  a cat search a box
Sample ( 0 )  :  a man is playing
Truth  1 :  a pitcher is being filled with water
Sample ( 1 )  :  a man is playing
Truth  2 :  two puppies are playing with a piece of paper
Sample ( 2 )  :  a man is playing
Truth  3 :  a plane appears to fly out of the ocean
Sample ( 3 )  :  a man is playing
Truth  4 :  two boys are trying to communicate about kicking a soccer ball
Sample ( 4 )  :  a man is playing
Truth  5 :  a dog shaking his tail
Sample ( 5 )  :  a man is playing
Truth  6 :  animal is playing
Sample ( 6 )  :  a man is playing
Truth  7 :  a dog and a child are playing
Sample ( 7 )  :  a man is playing
Truth  8 :  an excited puppy is sitting and whimpering on the stairs
Sample ( 8 )  :  a man is playing
Truth  9 :  the boy is playing guitar
Sample ( 9 )  :  a man is playing
------------- sampling from valid ----------
Truth  0 :  two persons are in the bar
Sample ( 0 )  :  a man is playing
Truth  1 :  the dog is eating watermelon
Sample ( 1 )  :  a man is playing
Truth  2 :  a man put coffee in a mug
Sample ( 2 )  :  a man is playing
Truth  3 :  a person makes french fries
Sample ( 3 )  :  a man is playing
Truth  4 :  someone playing something
Sample ( 4 )  :  a man is playing
Truth  5 :  a man draws a four sided shape on a screen and then puts an x inside of it
Sample ( 5 )  :  a man is playing
Truth  6 :  two women are dancing
Sample ( 6 )  :  a man is playing
Truth  7 :  an indian woman is dancing
Sample ( 7 )  :  a man is playing
Truth  8 :  kitties are playing
Sample ( 8 )  :  a man is playing
Truth  9 :  a man is interviewing on television
Sample ( 9 )  :  a man is playing
Epoch  0 Update  410 Train cost mean so far 35.8430786133 fetching data time spent (sec) 0.116 update time spent (sec) 0.39
Epoch  0 Update  420 Train cost mean so far 33.7536659241 fetching data time spent (sec) 0.11 update time spent (sec) 0.363
Epoch  0 Update  430 Train cost mean so far 37.2852401733 fetching data time spent (sec) 0.098 update time spent (sec) 0.398
Epoch  0 Update  440 Train cost mean so far 36.3016242981 fetching data time spent (sec) 0.11 update time spent (sec) 0.369
Epoch  0 Update  450 Train cost mean so far 37.1742591858 fetching data time spent (sec) 0.104 update time spent (sec) 0.439
Epoch  0 Update  460 Train cost mean so far 40.4339790344 fetching data time spent (sec) 0.104 update time spent (sec) 0.425
Epoch  0 Update  470 Train cost mean so far 41.1527900696 fetching data time spent (sec) 0.111 update time spent (sec) 0.4
Epoch  0 Update  480 Train cost mean so far 40.0678672791 fetching data time spent (sec) 0.109 update time spent (sec) 0.459
Epoch  0 Update  490 Train cost mean so far 38.0518875122 fetching data time spent (sec) 0.114 update time spent (sec) 0.435
Epoch  0 Update  500 Train cost mean so far 40.3473320007 fetching data time spent (sec) 0.095 update time spent (sec) 0.416
------------- sampling from train ----------
Truth  0 :  the person move the pencil very awesome
Sample ( 0 )  :  a man is slicing
Truth  1 :  a horse is driven by a woman
Sample ( 1 )  :  a man is
Truth  2 :  a black boar is running in the woods
Sample ( 2 )  :  a man is
Truth  3 :  a person is dismantling a camera
Sample ( 3 )  :  a person is slicing
Truth  4 :  cat drinking water
Sample ( 4 )  :  a man is slicing
Truth  5 :  the man jumped off the building to the street
Sample ( 5 )  :  a man is
Truth  6 :  the women are dancing
Sample ( 6 )  :  a man is
Truth  7 :  a chef is slicing a piece of raw fish
Sample ( 7 )  :  a person is slicing
Truth  8 :  a dog is sitting in a small tub of water and frolicking in it
Sample ( 8 )  :  a man is
Truth  9 :  he is carateman
Sample ( 9 )  :  a man is
------------- sampling from valid ----------
Truth  0 :  a baby is playing
Sample ( 0 )  :  a man is a
Truth  1 :  a man plays guitar
Sample ( 1 )  :  a man is a
Truth  2 :  a man is shot on a horse
Sample ( 2 )  :  a man is
Truth  3 :  the girl wrote on paper while sitting outside
Sample ( 3 )  :  a man is a
Truth  4 :  gelato is like a puppy
Sample ( 4 )  :  a man is
Truth  5 :  a person is fighting with the lion
Sample ( 5 )  :  a man is
Truth  6 :  a guy is preparing the chicken roast
Sample ( 6 )  :  a person is slicing
Truth  7 :  the person is cooking the something
Sample ( 7 )  :  a person is slicing
Truth  8 :  bullet holes are appearing on a target
Sample ( 8 )  :  a man is a
Truth  9 :  a man is pouring a drink into two cups
Sample ( 9 )  :  a man is a
Epoch  0 Update  510 Train cost mean so far 42.8579444885 fetching data time spent (sec) 0.102 update time spent (sec) 0.453
Epoch  0 Update  520 Train cost mean so far 39.6197319031 fetching data time spent (sec) 0.104 update time spent (sec) 0.378
Epoch  0 Update  530 Train cost mean so far 36.3851089478 fetching data time spent (sec) 0.104 update time spent (sec) 0.397
Epoch  0 Update  540 Train cost mean so far 36.4740524292 fetching data time spent (sec) 0.105 update time spent (sec) 0.372
Epoch  0 Update  550 Train cost mean so far 40.0238723755 fetching data time spent (sec) 0.115 update time spent (sec) 0.468
Epoch  0 Update  560 Train cost mean so far 42.0057449341 fetching data time spent (sec) 0.102 update time spent (sec) 0.386
Epoch  0 Update  570 Train cost mean so far 38.3207626343 fetching data time spent (sec) 0.106 update time spent (sec) 0.376
Epoch  0 Update  580 Train cost mean so far 35.1483268738 fetching data time spent (sec) 0.103 update time spent (sec) 0.352
Epoch  0 Update  590 Train cost mean so far 35.5782623291 fetching data time spent (sec) 0.113 update time spent (sec) 0.417
Epoch  0 Update  600 Train cost mean so far 37.708404541 fetching data time spent (sec) 0.106 update time spent (sec) 0.407
------------- sampling from train ----------
Truth  0 :  two girls are dancing with funny
Sample ( 0 )  :  a man is
Truth  1 :  the two boys are dancing
Sample ( 1 )  :  a man is
Truth  2 :  a woman is peeling an apple
Sample ( 2 )  :  a man is cutting
Truth  3 :  the man used a sword to slice the boot
Sample ( 3 )  :  a man is
Truth  4 :  the woman is eating
Sample ( 4 )  :  a man is
Truth  5 :  a cat plays the piano
Sample ( 5 )  :  a cat is playing
Truth  6 :  the foxes ate from the pan
Sample ( 6 )  :  a dog is
Truth  7 :  a man is trying to make many bubbles
Sample ( 7 )  :  a man is
Truth  8 :  an elephant drawing a picture with paint
Sample ( 8 )  :  a man is
Truth  9 :  one cat is jumping and another is climbing over a barrier
Sample ( 9 )  :  a cat is
------------- sampling from valid ----------
Truth  0 :  a man is drawing a diagram on a flip chart
Sample ( 0 )  :  a man is
Truth  1 :  a man is sanding a statue
Sample ( 1 )  :  a man is cutting
Truth  2 :  a man playing a guitar
Sample ( 2 )  :  a man is
Truth  3 :  a boy is playing the piano and singing
Sample ( 3 )  :  a man is
Truth  4 :  someone is mixing spices in a bowl
Sample ( 4 )  :  a man is cutting
Truth  5 :  a cook is dropping french fries into a pot of hot oil
Sample ( 5 )  :  a man is cutting
Truth  6 :  a man is making some shapes
Sample ( 6 )  :  a man is
Truth  7 :  preparing something
Sample ( 7 )  :  a man is cutting
Truth  8 :  a girl is makeup herself
Sample ( 8 )  :  a man is cutting
Truth  9 :  a man is dancing
Sample ( 9 )  :  a man is
Epoch  0 Update  610 Train cost mean so far 40.7887916565 fetching data time spent (sec) 0.103 update time spent (sec) 0.476
Epoch  0 Update  620 Train cost mean so far 40.5420379639 fetching data time spent (sec) 0.105 update time spent (sec) 0.48
Epoch  0 Update  630 Train cost mean so far 38.1760215759 fetching data time spent (sec) 0.103 update time spent (sec) 0.435
Epoch  0 Update  640 Train cost mean so far 38.7781562805 fetching data time spent (sec) 0.098 update time spent (sec) 0.401
Epoch  0 Update  650 Train cost mean so far 37.1547088623 fetching data time spent (sec) 0.1 update time spent (sec) 0.393
Epoch  0 Update  660 Train cost mean so far 38.2207489014 fetching data time spent (sec) 0.103 update time spent (sec) 0.525
Epoch  0 Update  670 Train cost mean so far 41.3185577393 fetching data time spent (sec) 0.103 update time spent (sec) 0.425
Epoch  0 Update  680 Train cost mean so far 39.8237915039 fetching data time spent (sec) 0.103 update time spent (sec) 0.398
Epoch  0 Update  690 Train cost mean so far 35.3490371704 fetching data time spent (sec) 0.104 update time spent (sec) 0.442
Epoch  0 Update  700 Train cost mean so far 38.6769142151 fetching data time spent (sec) 0.115 update time spent (sec) 0.424
------------- sampling from train ----------
Truth  0 :  women athletes running a marathon
Sample ( 0 )  :  a man is a
Truth  1 :  gladiators riding on horses and passing througth jungle
Sample ( 1 )  :  a man is a
Truth  2 :  a dog is playing with a stick
Sample ( 2 )  :  a man is a
Truth  3 :  a dog is driving a car
Sample ( 3 )  :  a man is is
Truth  4 :  a wet dog is running around a garden
Sample ( 4 )  :  a man is is a
Truth  5 :  someone stirred the rice and milk in the pot
Sample ( 5 )  :  a woman is is a
Truth  6 :  a man is trying to slice through a package of ground meat
Sample ( 6 )  :  a man is is a
Truth  7 :  a woman cracks an egg
Sample ( 7 )  :  a woman is is a
Truth  8 :  a woman is chopping octopus
Sample ( 8 )  :  a woman is is a
Truth  9 :  a cow eats grass
Sample ( 9 )  :  a dog is is a
------------- sampling from valid ----------
Truth  0 :  a woman making some sort of toy with a piece of paper
Sample ( 0 )  :  a man is is a
Truth  1 :  a cat performing or playing some sort of game with her master
Sample ( 1 )  :  a man is playing
Truth  2 :  a woman is petting baby beavers
Sample ( 2 )  :  a cat is is a
Truth  3 :  amazing catch by jamie dalrymple
Sample ( 3 )  :  a man is a
Truth  4 :  the jewish man talked into the camera
Sample ( 4 )  :  a man is playing
Truth  5 :  a fox is walking in the snow
Sample ( 5 )  :  a dog is is a
Truth  6 :  a amazing catch
Sample ( 6 )  :  a man is a
Truth  7 :  a man trims fat off of a haunch of meat
Sample ( 7 )  :  a man is is a
Truth  8 :  a man is folding the paper
Sample ( 8 )  :  a man is is a
Truth  9 :  the little boy received a couple of shots on the arm
Sample ( 9 )  :  a man is playing
Epoch  0 Update  710 Train cost mean so far 36.2669677734 fetching data time spent (sec) 0.103 update time spent (sec) 0.374
Epoch  0 Update  720 Train cost mean so far 35.5681533813 fetching data time spent (sec) 0.106 update time spent (sec) 0.476
Epoch  0 Update  730 Train cost mean so far 34.988067627 fetching data time spent (sec) 0.11 update time spent (sec) 0.473
Epoch  0 Update  740 Train cost mean so far 34.7929611206 fetching data time spent (sec) 0.103 update time spent (sec) 0.394
Epoch  0 Update  750 Train cost mean so far 35.3347930908 fetching data time spent (sec) 0.097 update time spent (sec) 0.421
Epoch  0 Update  760 Train cost mean so far 36.763217926 fetching data time spent (sec) 0.102 update time spent (sec) 0.501
This epoch has seen 48780 samples, train cost 40.58
Epoch  1
Epoch  1 Update  770 Train cost mean so far 37.3235871532 fetching data time spent (sec) 0.112 update time spent (sec) 0.496
Epoch  1 Update  780 Train cost mean so far 37.1082713581 fetching data time spent (sec) 0.102 update time spent (sec) 0.461
Epoch  1 Update  790 Train cost mean so far 36.7128417595 fetching data time spent (sec) 0.115 update time spent (sec) 0.47
Epoch  1 Update  800 Train cost mean so far 36.6475209853 fetching data time spent (sec) 0.107 update time spent (sec) 0.43
------------- sampling from train ----------
Truth  0 :  a man is spreading margarine on a tortilla
Sample ( 0 )  :  a man is cutting
Truth  1 :  he is cutting green onion
Sample ( 1 )  :  a man is cutting
Truth  2 :  a dog barks and then a lady in a kitchen bows
Sample ( 2 )  :  a dog is a
Truth  3 :  someone is pouring rice into rice cooker
Sample ( 3 )  :  a man is cutting
Truth  4 :  a cheetah is chasing a gazelle
Sample ( 4 )  :  a man is a
Truth  5 :  someone is using sign language
Sample ( 5 )  :  a man is
Truth  6 :  a stunt men is showing the stunt
Sample ( 6 )  :  a man is
Truth  7 :  using a spoon a woman is stirring a mixture of milk and gelatin powder in a glass
Sample ( 7 )  :  a man is a
Truth  8 :  somebody is cooking
Sample ( 8 )  :  a man is cutting
Truth  9 :  a hamster is eating something that looks like nuts
Sample ( 9 )  :  a cat is a
------------- sampling from valid ----------
Truth  0 :  a man is dancing on a bench
Sample ( 0 )  :  a man is
Truth  1 :  a man is cutting something with a knife
Sample ( 1 )  :  a man is
Truth  2 :  somebody is folding the paper
Sample ( 2 )  :  a man is cutting
Truth  3 :  a potato is being cut into pieces
Sample ( 3 )  :  a man is cutting
Truth  4 :  a man is talking
Sample ( 4 )  :  a man is
Truth  5 :  the man played his flute
Sample ( 5 )  :  a man is playing
Truth  6 :  a child playing with a girl
Sample ( 6 )  :  a man is
Truth  7 :  the man poured the sauce over the chicken in the bag
Sample ( 7 )  :  a man is a
Truth  8 :  someone is writing
Sample ( 8 )  :  a man is
Truth  9 :  the man is playing the drums
Sample ( 9 )  :  a man is playing
Epoch  1 Update  810 Train cost mean so far 36.5353582598 fetching data time spent (sec) 0.107 update time spent (sec) 0.432
Epoch  1 Update  820 Train cost mean so far 36.8754326872 fetching data time spent (sec) 0.109 update time spent (sec) 0.453
Epoch  1 Update  830 Train cost mean so far 36.5516441912 fetching data time spent (sec) 0.121 update time spent (sec) 0.501
Epoch  1 Update  840 Train cost mean so far 36.7281920255 fetching data time spent (sec) 0.108 update time spent (sec) 0.404
Epoch  1 Update  850 Train cost mean so far 36.5918525312 fetching data time spent (sec) 0.124 update time spent (sec) 0.481
Epoch  1 Update  860 Train cost mean so far 36.6529421248 fetching data time spent (sec) 0.104 update time spent (sec) 0.47
Epoch  1 Update  870 Train cost mean so far 36.5608473467 fetching data time spent (sec) 0.111 update time spent (sec) 0.433
Epoch  1 Update  880 Train cost mean so far 35.7607432666 fetching data time spent (sec) 0.111 update time spent (sec) 0.436
Epoch  1 Update  890 Train cost mean so far 35.9567331132 fetching data time spent (sec) 0.096 update time spent (sec) 0.52
Epoch  1 Update  900 Train cost mean so far 35.4305635254 fetching data time spent (sec) 0.106 update time spent (sec) 0.504
------------- sampling from train ----------
Truth  0 :  a man throws his drink on a camera
Sample ( 0 )  :  a man is playing
Truth  1 :  the man is shooting
Sample ( 1 )  :  a man is playing
Truth  2 :  the man did a backward flip jump into the water
Sample ( 2 )  :  a man is a man
Truth  3 :  a man playing guitar
Sample ( 3 )  :  a man is playing
Truth  4 :  a band is performing onstage for a live audience
Sample ( 4 )  :  a man is playing
Truth  5 :  the man poured the liquid out of the container
Sample ( 5 )  :  a man is playing
Truth  6 :  a woman dances in the rain out side
Sample ( 6 )  :  a man is playing
Truth  7 :  a cat plays the piano
Sample ( 7 )  :  a cat is playing
Truth  8 :  a boy is flipping on a trampoline
Sample ( 8 )  :  a man is playing
Truth  9 :  a loris eat her food
Sample ( 9 )  :  a cat is playing
------------- sampling from valid ----------
Truth  0 :  a guy is eating
Sample ( 0 )  :  a man is playing
Truth  1 :  a person is placing strawberries atop a cake
Sample ( 1 )  :  a man is cutting
Truth  2 :  a man is cutting a piece of carpet with a knife
Sample ( 2 )  :  a man is playing
Truth  3 :  a man is dancing
Sample ( 3 )  :  a man is playing
Truth  4 :  a man is cutting up a cucumber
Sample ( 4 )  :  a man is cutting a pan
Truth  5 :  a boy is throwing baseballs at another boy who is not catching but being hit by them
Sample ( 5 )  :  a man is playing
Truth  6 :  a skater skates on a half pipe
Sample ( 6 )  :  a man is playing
Truth  7 :  the man behind the rock shot the man on the horse
Sample ( 7 )  :  a man is playing
Truth  8 :  some one toucing the baby beavers
Sample ( 8 )  :  a cat is playing
Truth  9 :  you are a very good musician but just want a good singer
Sample ( 9 )  :  a man is playing
Epoch  1 Update  910 Train cost mean so far 35.9764240727 fetching data time spent (sec) 0.097 update time spent (sec) 0.458
Epoch  1 Update  920 Train cost mean so far 35.3275922707 fetching data time spent (sec) 0.107 update time spent (sec) 0.457
Epoch  1 Update  930 Train cost mean so far 35.271499261 fetching data time spent (sec) 0.109 update time spent (sec) 0.416
